noise_level,replicate,method,success,vmax,km,r2,vmax_relative_error,km_relative_error,reason
0.1,21,nonlinear,True,98.62357997270765,5.305343867663716,0.9833229525193432,0.013764200272923546,0.061068773532743134,
0.1,21,lineweaver_burk,True,88.41326509627731,4.1266717233996575,0.9675489004144133,0.11586734903722685,0.1746656553200685,
0.1,22,nonlinear,True,94.56502311746522,4.416818006304736,0.9948233635388747,0.05434976882534784,0.11663639873905271,
0.1,22,lineweaver_burk,True,92.66626326107468,4.3203406885905355,0.9938078053145402,0.07333736738925324,0.13593186228189288,
0.1,23,nonlinear,True,101.56911869456052,4.505152285813331,0.9866864849547301,0.015691186945605153,0.0989695428373338,
0.1,23,lineweaver_burk,True,234.54378910930575,16.058021935900005,-0.5258318983073009,1.3454378910930576,2.211604387180001,
0.1,24,nonlinear,True,96.40388273967858,4.005785563485307,0.9528844571852213,0.03596117260321421,0.19884288730293864,
0.1,24,lineweaver_burk,True,102.50343361193308,5.192757868048305,0.9429325845480596,0.02503433611933076,0.038551573609660925,
0.1,25,nonlinear,True,101.50282033132171,5.222702718294904,0.9766773628308838,0.015028203313217147,0.04454054365898088,
0.1,25,lineweaver_burk,True,89.16303924745462,4.254203184367476,0.9496679149325781,0.1083696075254538,0.14915936312650474,
0.1,26,nonlinear,True,103.99952013039903,5.566262555819886,0.9529522483577514,0.03999520130399034,0.11325251116397723,
0.1,26,lineweaver_burk,True,97.91518834251256,5.039901286519008,0.9475638761837737,0.020848116574874353,0.007980257303801608,
0.1,27,nonlinear,True,99.80282161799138,5.125219646539488,0.9482290926409345,0.001971783820086159,0.025043929307897627,
0.1,27,lineweaver_burk,True,82.83419563347661,3.69655887462071,0.8970004184104519,0.17165804366523388,0.260688225075858,
0.1,28,nonlinear,True,102.67087850995955,5.406418653691056,0.9464927223860266,0.0267087850995955,0.08128373073821127,
0.1,28,lineweaver_burk,True,94.1723907514624,4.519324452203234,0.9368576705443029,0.058276092485375984,0.09613510955935319,
0.1,29,nonlinear,True,93.36288436035044,4.110632136789919,0.9645824607295237,0.06637115639649566,0.17787357264201625,
0.1,29,lineweaver_burk,True,115.83019304838973,6.364829364412133,0.8855124319852468,0.15830193048389732,0.2729658728824266,
0.1,30,nonlinear,True,102.39858412490874,5.396128100759831,0.9755201003205034,0.023985841249087373,0.07922562015196614,
0.1,30,lineweaver_burk,True,95.68111801523416,4.870041506033268,0.9679686434198917,0.04318881984765838,0.02599169879334635,
0.1,31,nonlinear,True,107.0330976202276,6.183181846662347,0.9868748162131149,0.07033097620227594,0.23663636933246934,
0.1,31,lineweaver_burk,True,98.60657042869525,4.9682858659415245,0.9796753288392465,0.013934295713047504,0.006342826811695091,
0.1,32,nonlinear,True,90.17724009978713,3.6494316645156677,0.9880370330084448,0.09822759900212873,0.27011366709686646,
0.1,32,lineweaver_burk,True,87.93937165241918,3.731459182636023,0.9838444866143994,0.12060628347580817,0.25370816347279546,
0.1,33,nonlinear,True,96.33067705309217,4.308334990446881,0.9937483105729167,0.03669322946907826,0.13833300191062375,
0.1,33,lineweaver_burk,True,94.98958805021007,4.209673732614311,0.9933634719786782,0.05010411949789926,0.1580652534771378,
0.1,34,nonlinear,True,116.46691612301292,6.520526431763721,0.9763152825091228,0.16466916123012923,0.3041052863527442,
0.1,34,lineweaver_burk,True,98.71020187665981,5.072129743397087,0.9393499339741024,0.012897981233401907,0.014425948679417466,
0.1,35,nonlinear,True,109.54069041756048,5.888725911449165,0.9705103080555577,0.09540690417560484,0.177745182289833,
0.1,35,lineweaver_burk,True,91.82636045820907,4.2008642480232625,0.9306299287720158,0.08173639541790934,0.1598271503953475,
0.1,36,nonlinear,True,91.46310614957343,4.361004564613265,0.9842019719986624,0.08536893850426566,0.12779908707734702,
0.1,36,lineweaver_burk,True,96.09160432971996,4.817448154247168,0.980124319593952,0.03908395670280043,0.03651036915056647,
0.1,37,nonlinear,True,106.82555356365133,5.692062849886789,0.9691038644500872,0.06825553563651326,0.13841256997735787,
0.1,37,lineweaver_burk,True,96.0610546256855,4.501134358717427,0.9551418552981917,0.039389453743144995,0.09977312825651463,
0.1,38,nonlinear,True,93.37770152655061,3.896109353540689,0.9826386023209224,0.06622298473449391,0.22077812929186216,
0.1,38,lineweaver_burk,True,104.1552982479812,5.11281412638521,0.9629486476100416,0.04155298247981193,0.02256282527704201,
0.1,39,nonlinear,True,111.52893886430721,6.473685740158012,0.9761604608001789,0.11528938864307207,0.2947371480316024,
0.1,39,lineweaver_burk,True,112.70726099441859,5.822513483124205,0.968674047151989,0.1270726099441859,0.16450269662484107,
0.1,40,nonlinear,True,104.61066124665116,5.523966373604212,0.9724820400119502,0.04610661246651162,0.10479327472084243,
0.1,40,lineweaver_burk,True,103.93084598314417,5.168428696043891,0.9715106269953967,0.03930845983144167,0.033685739208778286,
0.1,41,nonlinear,True,115.56977606592014,6.593442895131453,0.9796468758817584,0.15569776065920138,0.3186885790262906,
0.1,41,lineweaver_burk,True,94.15572190950155,4.537160593551583,0.9295096668594945,0.05844278090498449,0.09256788128968338,
0.1,42,nonlinear,True,108.02869591299273,5.134665693584438,0.9738770421741335,0.08028695912992731,0.026933138716887583,
0.1,42,lineweaver_burk,True,100.26270211327564,4.952426763651797,0.9584363413928219,0.0026270211327563686,0.00951464726964062,
0.1,43,nonlinear,True,101.45006731689699,4.62422470165332,0.9877745745865563,0.014500673168969911,0.07515505966933596,
0.1,43,lineweaver_burk,True,109.82423297558219,5.524079263589307,0.9786346968761281,0.09824232975582191,0.10481585271786145,
0.1,44,nonlinear,True,107.91220259690868,5.109385422963852,0.9894664352623098,0.07912202596908685,0.0218770845927704,
0.1,44,lineweaver_burk,True,110.08873817225957,5.1738598193813665,0.9882935991357257,0.10088738172259568,0.03477196387627331,
0.1,45,nonlinear,True,97.91630826547039,4.848067068742767,0.9661744386397192,0.020836917345296087,0.030386586251446523,
0.1,45,lineweaver_burk,True,90.41776581293519,4.1555378675290555,0.956489479735222,0.09582234187064813,0.1688924264941889,
0.1,46,nonlinear,True,88.18225939632127,3.8553391997068527,0.958150223082169,0.1181774060367873,0.22893216005862946,
0.1,46,lineweaver_burk,True,100.93056889302353,5.407846608653716,0.9286394815653494,0.009305688930235334,0.0815693217307432,
0.1,47,nonlinear,True,106.31774551224039,6.431491835555706,0.9788963953419324,0.06317745512240393,0.28629836711114115,
0.1,47,lineweaver_burk,True,85.19660772882953,3.8672840706635085,0.9253320254468189,0.14803392271170465,0.2265431858672983,
0.1,48,nonlinear,True,97.6071512704292,4.603805590418322,0.9667181291782888,0.02392848729570801,0.07923888191633566,
0.1,48,lineweaver_burk,True,89.62399104819606,3.905478911949789,0.9550227942225783,0.10376008951803939,0.2189042176100422,
0.1,49,nonlinear,True,104.67981159776613,5.168457142133395,0.9806973390811988,0.04679811597766133,0.03369142842667898,
0.1,49,lineweaver_burk,True,95.81187711884458,4.634046246143365,0.9656283447605543,0.041881228811554226,0.07319075077132702,
0.2,0,nonlinear,True,97.9039493067042,4.790353274885364,0.9517204556593654,0.02096050693295794,0.04192934502292722,
0.2,0,lineweaver_burk,True,1463.9850399438262,132.71577486109277,-14.807834569203928,13.639850399438263,25.543154972218552,
0.2,1,nonlinear,True,116.8475240130831,6.620285953324579,0.9100001481571961,0.16847524013083104,0.32405719066491584,
0.2,1,lineweaver_burk,True,75.69299361302586,2.5093738662233243,0.713003764730856,0.24307006386974137,0.49812522675533516,
0.2,2,nonlinear,True,108.28470281943234,4.223398070155538,0.9403868801558516,0.0828470281943234,0.15532038596889244,
0.2,2,lineweaver_burk,True,128.70913848907776,6.894711101277821,0.8982084321659292,0.28709138489077757,0.3789422202555642,
0.2,3,nonlinear,True,96.89739577157074,5.542426010581476,0.8210254716033251,0.031026042284292572,0.1084852021162952,
0.2,3,lineweaver_burk,True,79.14558917279017,4.215234049399778,0.7646705475956059,0.20854410827209832,0.15695319012004436,
0.2,4,nonlinear,True,100.53881468809725,5.35541906127556,0.7322331019203205,0.005388146880972471,0.07108381225511202,
0.2,4,lineweaver_burk,True,80.3241329407931,3.770321691105614,0.6737929174815347,0.19675867059206895,0.24593566177887718,
0.2,5,nonlinear,True,106.40434631247992,4.924619032031092,0.9363945593202885,0.06404346312479917,0.01507619359378154,
0.2,5,lineweaver_burk,True,134.82962393430012,7.053007067948597,0.8313365407026698,0.34829623934300113,0.4106014135897194,
0.2,6,nonlinear,True,111.86941952802334,9.439167490473974,0.9014162378653859,0.11869419528023344,0.8878334980947947,
0.2,6,lineweaver_burk,True,77.9741273661522,4.226660484422114,0.8061110982689895,0.22025872633847798,0.15466790311557724,
0.2,7,nonlinear,True,114.29103640018478,6.694014774958593,0.9502993793520096,0.14291036400184778,0.3388029549917187,
0.2,7,lineweaver_burk,True,130.73306876743513,8.562541109669393,0.9306409501061197,0.3073306876743513,0.7125082219338786,
0.2,8,nonlinear,True,90.77542012100608,3.676303311014306,0.9400759632506741,0.09224579878993922,0.26473933779713876,
0.2,8,lineweaver_burk,True,98.63348410935956,4.785388104982025,0.9284655332354865,0.013665158906404429,0.04292237900359499,
0.2,9,nonlinear,True,113.0756543623775,9.090722569525344,0.9296842296944184,0.13075654362377506,0.8181445139050687,
0.2,9,lineweaver_burk,True,122.64932850756666,8.8913873099133,0.9026517342937659,0.22649328507566666,0.77827746198266,
0.2,10,nonlinear,True,109.22659930555615,4.989909987761331,0.9611967151037218,0.09226599305556149,0.0020180024477337356,
0.2,10,lineweaver_burk,True,150.9858363083323,9.646742165556208,0.8252375261018509,0.509858363083323,0.9293484331112417,
0.2,11,nonlinear,True,93.16518450668535,3.9257768601209855,0.8693318920159988,0.0683481549331465,0.2148446279758029,
0.2,11,lineweaver_burk,True,137.06130262422826,8.97565504057825,0.6463970142658451,0.3706130262422826,0.79513100811565,
0.2,12,nonlinear,True,98.09424021673055,4.090502453795496,0.9107021121849127,0.019057597832694454,0.18189950924090076,
0.2,12,lineweaver_burk,True,105.06290050523401,4.7204051252514745,0.9030908949098919,0.050629005052340116,0.0559189749497051,
0.2,13,nonlinear,True,100.5170693598955,4.3224391047439195,0.8596459960796452,0.005170693598955012,0.1355121790512161,
0.2,13,lineweaver_burk,True,123.90302842688034,6.180581098495545,0.7842730773323696,0.2390302842688034,0.23611621969910904,
0.2,14,nonlinear,True,131.5355787074019,7.6459044942459125,0.9815869979378956,0.31535578707401896,0.5291808988491825,
0.2,14,lineweaver_burk,True,123.7292773127974,6.485407590929595,0.9781161346278792,0.23729277312797392,0.2970815181859191,
0.2,15,nonlinear,True,83.21023677333157,3.340777467981978,0.9365629213668292,0.16789763226668428,0.33184450640360436,
0.2,15,lineweaver_burk,True,214.29540884486596,15.92303169289912,-1.2780241943135282,1.1429540884486595,2.184606338579824,
0.2,16,nonlinear,True,140.94110854523527,9.438214973031279,0.9560176936846001,0.40941108545235266,0.8876429946062558,
0.2,16,lineweaver_burk,True,76.9685609445015,4.037547745338997,0.6331079480748336,0.23031439055498495,0.19249045093220066,
0.2,17,nonlinear,True,105.53215205525254,4.929747955755183,0.8191347376757309,0.055321520552525386,0.014050408848963336,
0.2,17,lineweaver_burk,True,84.07598163687048,3.7669798234522625,0.739389330803532,0.1592401836312952,0.2466040353095475,
0.2,18,nonlinear,True,86.55167483488783,4.329759822622724,0.9147610878924833,0.13448325165112165,0.13404803547545524,
0.2,18,lineweaver_burk,True,90.39775077052849,4.627934256014204,0.9110072082243852,0.0960224922947151,0.07441314879715914,
0.2,19,nonlinear,True,109.46505486720642,8.140254647054059,0.8263420479229335,0.09465054867206418,0.6280509294108118,
0.2,19,lineweaver_burk,True,178.36473152914076,14.115593920019874,0.4214996312322109,0.7836473152914075,1.8231187840039749,
0.2,20,nonlinear,True,98.61719663351849,4.694292184681069,0.9574980653837932,0.01382803366481511,0.061141563063786285,
0.2,20,lineweaver_burk,True,115.8741774507297,5.933999569462057,0.9036997899548589,0.15874177450729704,0.1867999138924114,
0.2,21,nonlinear,True,78.55290359976702,2.6425833285080227,0.7653813759884034,0.2144709640023298,0.47148333429839545,
0.2,21,lineweaver_burk,True,75.06517837241448,3.0713220364177323,0.7396188802530965,0.2493482162758552,0.3857355927164535,
0.2,22,nonlinear,True,100.93172710390425,4.971929384327258,0.8855431310627814,0.009317271039042509,0.005614123134548343,
0.2,22,lineweaver_burk,True,109.21138044154971,5.894602533515454,0.8777956483104986,0.09211380441549707,0.1789205067030908,
0.2,23,nonlinear,True,120.0883797426061,6.489508207766895,0.9431732830353236,0.20088379742606094,0.297901641553379,
0.2,23,lineweaver_burk,True,104.33701846554709,5.050411265133685,0.9197237312851838,0.04337018465547089,0.010082253026737042,
0.2,24,nonlinear,True,126.47625636554008,9.994228657547259,0.9437596763304423,0.2647625636554008,0.9988457315094518,
0.2,24,lineweaver_burk,True,77.84476605858848,3.715204696459487,0.7622123877943254,0.22155233941411523,0.2569590607081026,
0.2,25,nonlinear,True,114.2726006935796,5.384081082906538,0.9555263389091635,0.14272600693579604,0.07681621658130755,
0.2,25,lineweaver_burk,True,224.0437309148531,13.7619732045509,0.018268942947758493,1.2404373091485312,1.75239464091018,
0.2,26,nonlinear,True,91.84120493419337,4.821277723894868,0.7674885226561028,0.08158795065806629,0.03574445522102643,
0.2,26,lineweaver_burk,True,130.89842295506529,9.744732612564208,0.6331177531199808,0.30898422955065286,0.9489465225128416,
0.2,27,nonlinear,True,80.31529662471746,3.957162510640791,0.7658501638517726,0.1968470337528254,0.20856749787184184,
0.2,27,lineweaver_burk,True,88.09412470411583,5.4813927076993405,0.7526612537752693,0.11905875295884172,0.0962785415398681,
0.2,28,nonlinear,True,90.29738227142104,3.127072604891147,0.8450688647271988,0.09702617728578958,0.3745854790217706,
0.2,28,lineweaver_burk,True,122.3866808947693,6.33580679879494,0.6857294170400471,0.22386680894769298,0.267161359758988,
0.2,29,nonlinear,True,84.44474426080322,3.869444692290176,0.9207900554189498,0.1555525573919678,0.2261110615419648,
0.2,29,lineweaver_burk,True,74.14142007126797,3.0477375036532144,0.8895426741994923,0.2585857992873203,0.3904524992693571,
0.2,30,nonlinear,True,107.21933633699129,5.739251992372559,0.9651294195468101,0.0721933633699129,0.14785039847451173,
0.2,30,lineweaver_burk,True,83.1038700578715,3.4301104143897208,0.8813117985815282,0.16896129942128496,0.31397791712205586,
0.2,31,nonlinear,True,121.43158087606092,8.005314992282111,0.8111474026330926,0.2143158087606092,0.6010629984564222,
0.2,31,lineweaver_burk,True,72.03794132007448,2.8185569909478425,0.5942858112870563,0.27962058679925517,0.4362886018104315,
0.2,32,nonlinear,True,120.99172847656179,8.697299031230795,0.901663760311011,0.20991728476561788,0.739459806246159,
0.2,32,lineweaver_burk,True,87.47188936906872,4.272499506764608,0.8175770493853945,0.1252811063093128,0.1455000986470784,
0.2,33,nonlinear,True,75.76762699254095,3.230501130150378,0.7626151834189951,0.24232373007459046,0.35389977396992445,
0.2,33,lineweaver_burk,True,87.2158175680203,4.658071147959293,0.7323948368951964,0.12784182431979701,0.06838577040814134,
0.2,34,nonlinear,True,121.5254669857466,8.126270747194562,0.9480012579649799,0.21525466985746605,0.6252541494389124,
0.2,34,lineweaver_burk,True,146.44391988451142,9.181521616562515,0.8606022407562346,0.46443919884511414,0.8363043233125029,
0.2,35,nonlinear,True,89.07854443704893,3.6994872411685797,0.8259538150403651,0.10921455562951067,0.26010255176628405,
0.2,35,lineweaver_burk,True,80.15927314874425,4.0733509448815255,0.7726080833417461,0.19840726851255752,0.1853298110236949,
0.2,36,nonlinear,True,93.7914459701694,3.8261195098757894,0.80975892999705,0.062085540298305944,0.23477609802484212,
0.2,36,lineweaver_burk,True,81.17296743463436,3.711291889155852,0.7515842422172065,0.18827032565365642,0.25774162216882956,
0.2,37,nonlinear,True,108.65517369376722,6.047520146103642,0.863332871715943,0.08655173693767225,0.20950402922072833,
0.2,37,lineweaver_burk,True,75.98557279647795,3.3519753115401807,0.7145521365593845,0.24014427203522046,0.32960493769196386,
0.2,38,nonlinear,True,95.72791071954914,4.26357786056196,0.8160922105219189,0.04272089280450857,0.14728442788760798,
0.2,38,lineweaver_burk,True,77.22602117535244,3.8585538593958106,0.7162861476439613,0.22773978824647556,0.22828922812083788,
0.2,39,nonlinear,True,97.50531564181483,4.9171166528263806,0.923284935241053,0.02494684358185168,0.01657666943472389,
0.2,39,lineweaver_burk,True,81.77691206713757,3.50148210151535,0.8785342154953686,0.18223087932862428,0.29970357969692996,
0.2,40,nonlinear,True,102.8344380242097,6.284844751081939,0.9692237736498306,0.028344380242097032,0.2569689502163879,
0.2,40,lineweaver_burk,True,100.81117490112966,6.13192022272199,0.9685519188470774,0.00811174901129661,0.22638404454439803,
0.2,41,nonlinear,True,101.20565954742096,4.610331495378766,0.8195313470187937,0.012056595474209644,0.07793370092424681,
0.2,41,lineweaver_burk,True,77.61516336946923,4.3084963588774805,0.6658914555598144,0.22384836630530772,0.1383007282245039,
0.2,42,nonlinear,True,119.49175815408496,6.958551455089283,0.9598321840750527,0.19491758154084962,0.39171029101785654,
0.2,42,lineweaver_burk,True,128.53769957127153,7.6901408973725776,0.9520039376464938,0.2853769957127153,0.5380281794745155,
0.2,43,nonlinear,True,112.24089918222876,5.540363948461272,0.8108531042958979,0.1224089918222876,0.10807278969225446,
0.2,43,lineweaver_burk,True,108.12402204043585,5.6056624166733195,0.8057960621936102,0.08124022040435847,0.1211324833346639,
0.2,44,nonlinear,True,112.44679386999118,5.3471358446699835,0.9012148205999015,0.12446793869991182,0.0694271689339967,
0.2,44,lineweaver_burk,True,158.22082540842268,9.39820203964667,0.7273465406195962,0.5822082540842268,0.8796404079293338,
0.2,45,nonlinear,True,98.59278921180433,4.029418817079989,0.9175314678258433,0.014072107881956697,0.19411623658400218,
0.2,45,lineweaver_burk,True,144.63750285603376,7.379534643507502,0.5881266541619947,0.4463750285603376,0.4759069287015004,
0.2,46,nonlinear,True,82.59830227568021,3.0316684675664978,0.9280959373594263,0.1740169772431979,0.3936663064867004,
0.2,46,lineweaver_burk,True,103.95686717997587,5.194636029496932,0.820957814481448,0.03956867179975873,0.038927205899386405,
0.2,47,nonlinear,True,100.1827113038095,3.9852174382592085,0.8536909717870698,0.0018271130380949786,0.2029565123481583,
0.2,47,lineweaver_burk,True,97.61344387984377,4.3332160646631435,0.8450923159636304,0.023865561201562288,0.1333567870673713,
0.2,48,nonlinear,True,98.16181599800846,5.083110833505101,0.8176449718302183,0.018381840019915358,0.01662216670102019,
0.2,48,lineweaver_burk,True,88.17052040642784,4.386054558516556,0.8001079062330367,0.11829479593572159,0.12278908829668875,
0.2,49,nonlinear,True,87.76399934014259,3.599104931171399,0.8332607389702872,0.1223600065985741,0.2801790137657202,
0.2,49,lineweaver_burk,True,67.16424503271035,3.332958029725983,0.6545823441516634,0.32835754967289643,0.3334083940548034,
0.4,0,nonlinear,True,183.68800805790693,22.497845440172686,0.7512403807949224,0.8368800805790693,3.499569088034537,
0.4,0,lineweaver_burk,True,37.51739431767921,1.1836813280763994,-0.025166883796227335,0.6248260568232079,0.7632637343847202,
0.4,1,nonlinear,True,65.81165314544239,2.819894622335855,0.5065993553212108,0.34188346854557605,0.436021075532829,
0.4,1,lineweaver_burk,True,75.99490231503009,4.3920718859193935,0.4855239080200322,0.24005097684969912,0.12158562281612131,
0.4,2,nonlinear,True,71.35534855650837,2.1127201505420286,0.6217094557833458,0.28644651443491626,0.5774559698915943,
0.4,2,lineweaver_burk,True,242.80520096046612,48.671361671928885,-0.47940868940230796,1.4280520096046612,8.734272334385777,
0.4,3,nonlinear,True,159.52952255904967,17.318519985054152,0.7410578677636903,0.5952952255904966,2.4637039970108305,
0.4,3,lineweaver_burk,True,158.5429312997413,10.572787448178058,0.6224691613616083,0.585429312997413,1.1145574896356116,
0.4,4,nonlinear,True,122.91667725795827,5.420901383260851,0.651850405802336,0.2291667725795827,0.08418027665217025,
0.4,4,lineweaver_burk,True,69.05147241263994,4.475403610797222,0.21137053152341412,0.30948527587360064,0.10491927784055566,
0.4,5,nonlinear,True,102.47306374561313,5.004606202834965,0.8644159901560274,0.02473063745613132,0.0009212405669929424,
0.4,5,lineweaver_burk,True,74.40105196247843,2.9700910130187412,0.7223047669386122,0.2559894803752157,0.40598179739625173,
0.4,6,nonlinear,True,69.2188482419299,2.6179281702866706,0.7313872708116365,0.30781151758070097,0.4764143659426659,
0.4,6,lineweaver_burk,True,68.46339953051826,3.0119004159101057,0.7217309764312854,0.3153660046948174,0.39761991681797887,
0.4,7,nonlinear,True,111.55944702958655,8.058180375290279,0.773714225316356,0.1155944702958655,0.6116360750580558,
0.4,7,lineweaver_burk,True,40.86673080444103,1.702242689954662,0.05705970663279569,0.5913326919555897,0.6595514620090676,
0.4,8,nonlinear,True,76.44764835662065,2.1599647538143505,0.7537029829731187,0.23552351643379354,0.5680070492371299,
0.4,8,lineweaver_burk,True,96.42858496715898,4.348979215483922,0.6335522708258108,0.03571415032841017,0.13020415690321557,
0.4,9,nonlinear,True,87.51153075154296,2.632605957273111,0.7621784020837904,0.12488469248457036,0.4734788085453778,
0.4,9,lineweaver_burk,True,473.41604139496695,34.774126995710304,-7.188338002078325,3.7341604139496694,5.954825399142061,
0.4,10,nonlinear,True,124.25468968250831,9.537895027220245,0.7832606065195292,0.24254689682508312,0.9075790054440489,
0.4,10,lineweaver_burk,True,28.314644529824744,2.907917172323649,-0.3736365115827598,0.7168535547017525,0.4184165655352702,
0.4,11,nonlinear,True,74.59266564502495,2.4771639052142125,0.6488571929837915,0.2540733435497505,0.5045672189571575,
0.4,11,lineweaver_burk,True,85.23719622497043,5.838927368798968,0.5546902523043316,0.14762803775029568,0.16778547375979364,
0.4,12,nonlinear,True,62.92407780267217,2.123258451582265,0.7900155501044368,0.37075922197327826,0.575348309683547,
0.4,12,lineweaver_burk,True,69.57813512810496,3.3598592900389526,0.7520935521899852,0.3042186487189504,0.3280281419922095,
0.4,13,nonlinear,True,63.901199123414706,2.5139495001012913,0.20322913943151522,0.36098800876585296,0.49721009997974175,
0.4,13,lineweaver_burk,False,nan,nan,nan,nan,nan,nonphysical_lineweaver_parameters
0.4,14,nonlinear,True,109.29567613411676,7.346093400288404,0.812137046592273,0.0929567613411676,0.4692186800576808,
0.4,14,lineweaver_burk,True,70.268275396632,3.453520202734809,0.6264907072430788,0.2973172460336799,0.30929595945303817,
0.4,15,nonlinear,True,116.9998318032534,6.142833839762359,0.7593531400157363,0.169998318032534,0.22856676795247174,
0.4,15,lineweaver_burk,True,68.90511421698906,5.8300317289304315,0.36982384199293383,0.3109488578301094,0.1660063457860863,
0.4,16,nonlinear,True,69.27911977162364,1.7047836088443244,0.7257733415351433,0.30720880228376357,0.6590432782311352,
0.4,16,lineweaver_burk,True,66.57457527743915,2.4128696622544363,0.6547468623832784,0.3342542472256085,0.5174260675491127,
0.4,17,nonlinear,True,75.09189480108039,1.9342126796147896,0.5389248447527023,0.24908105198919614,0.6131574640770421,
0.4,17,lineweaver_burk,True,87.11568609779798,3.45702701616604,0.48923972056641873,0.12884313902202024,0.30859459676679196,
0.4,18,nonlinear,True,73.93011491199479,2.7621958540890357,0.5627040239614783,0.26069885088005207,0.44756082918219287,
0.4,18,lineweaver_burk,True,61.42886657914299,3.9889769849128114,0.3956651976691513,0.38571133420857007,0.20220460301743773,
0.4,19,nonlinear,True,181.5322752917309,26.16891015367755,0.7775548147699295,0.8153227529173092,4.23378203073551,
0.4,19,lineweaver_burk,True,56.784979256603975,2.9919251040951633,0.37233177777546067,0.43215020743396027,0.40161497918096734,
0.4,20,nonlinear,True,43.54971520813643,1.6379941956122006,0.2806338609336868,0.5645028479186357,0.6724011608775599,
0.4,20,lineweaver_burk,True,38.39250267530284,2.501461871365754,0.19190189314059614,0.6160749732469716,0.4997076257268492,
0.4,21,nonlinear,True,97.3449442666314,3.823825444257965,0.9015023294467781,0.026550557333685987,0.23523491114840703,
0.4,21,lineweaver_burk,True,122.6415334394733,8.433231978056726,0.8099641937305637,0.22641533439473308,0.6866463956113453,
0.4,22,nonlinear,True,286.5376827655597,54.787805209207825,0.8072728025872846,1.8653768276555969,9.957561041841565,
0.4,22,lineweaver_burk,True,81.5349160383656,5.785264424072858,0.5468826071837749,0.18465083961634407,0.15705288481457166,
0.4,23,nonlinear,True,105.94160102727416,7.406482449971834,0.7274921309433228,0.0594160102727416,0.4812964899943667,
0.4,23,lineweaver_burk,True,116.12305440117974,9.319828633604118,0.7219605021377683,0.16123054401179743,0.8639657267208236,
0.4,24,nonlinear,True,93.74596195058241,2.9208244468722246,0.8376644329359642,0.06254038049417587,0.41583511062555506,
0.4,24,lineweaver_burk,False,nan,nan,nan,nan,nan,nonphysical_lineweaver_parameters
0.4,25,nonlinear,True,55.108806641708135,1.2798459175901367,0.4618511171521881,0.44891193358291864,0.7440308164819727,
0.4,25,lineweaver_burk,True,162.39474499136026,14.20600111631632,-2.057783318005338,0.6239474499136025,1.841200223263264,
0.4,26,nonlinear,True,85.34254730518904,4.615927723891933,0.4362695354673638,0.14657452694810957,0.07681445522161337,
0.4,26,lineweaver_burk,True,49.340933221836586,2.1197963822159114,0.21415104237117577,0.5065906677816341,0.5760407235568177,
0.4,27,nonlinear,True,121.81427674186298,4.689256879747862,0.6182710629547605,0.21814276741862984,0.062148624050427516,
0.4,27,lineweaver_burk,True,132.50210971481482,8.192341461623933,0.5799097025851228,0.3250210971481482,0.6384682923247865,
0.4,28,nonlinear,True,69.69262664994773,1.8325149404132215,0.4336625606501835,0.30307373350052275,0.6334970119173556,
0.4,28,lineweaver_burk,True,54.95535241442776,1.8498135983319743,0.306584550768922,0.45044647585572245,0.6300372803336052,
0.4,29,nonlinear,True,125.54518542499937,8.870404577374973,0.6848057280625863,0.2554518542499937,0.7740809154749947,
0.4,29,lineweaver_burk,True,97.39852843093071,4.41932325550743,0.6491337764427534,0.026014715690692896,0.11613534889851404,
0.4,30,nonlinear,True,97.97211290255089,3.9218262558849832,0.5012276509511371,0.0202788709744911,0.21563474882300335,
0.4,30,lineweaver_burk,True,46.56263209554359,1.5853005386458616,0.06909481369568637,0.5343736790445641,0.6829398922708277,
0.4,31,nonlinear,True,51.489698470596245,1.9579906839791357,0.4297406607034562,0.48510301529403754,0.6084018632041729,
0.4,31,lineweaver_burk,True,20.177585562149943,0.5368088851173421,-0.3873349284023675,0.7982241443785005,0.8926382229765316,
0.4,32,nonlinear,True,71.74072996695686,4.997833251767456,0.45447102521210103,0.2825927003304314,0.00043334964650885153,
0.4,32,lineweaver_burk,False,nan,nan,nan,nan,nan,nonpositive_velocity_invalid_for_reciprocal
0.4,33,nonlinear,True,70.11915525178782,2.893045034501172,0.5806209659449253,0.2988084474821218,0.4213909930997656,
0.4,33,lineweaver_burk,True,135.96923193689778,12.468149739904161,0.08747188227395852,0.35969231936897783,1.4936299479808324,
0.4,34,nonlinear,True,105.51365425494004,6.02027628278052,0.7429939323197701,0.05513654254940036,0.20405525655610396,
0.4,34,lineweaver_burk,True,239.514820642948,27.51249206298183,0.36325682469072784,1.39514820642948,4.502498412596366,
0.4,35,nonlinear,True,95.4971658101646,5.64379475386001,0.3984652566714647,0.045028341898353974,0.12875895077200195,
0.4,35,lineweaver_burk,False,nan,nan,nan,nan,nan,nonpositive_velocity_invalid_for_reciprocal
0.4,36,nonlinear,True,97.64888220396037,4.115837489465503,0.4707603860620617,0.02351117796039631,0.17683250210689944,
0.4,36,lineweaver_burk,False,nan,nan,nan,nan,nan,nonpositive_velocity_invalid_for_reciprocal
0.4,37,nonlinear,True,89.35388283825665,2.631813355450764,0.7968184293733108,0.10646117161743347,0.47363732890984717,
0.4,37,lineweaver_burk,True,147.79617790156854,10.037910710687806,0.36136738015133585,0.47796177901568543,1.007582142137561,
